ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
398624,163270,0.80,-64.3,-66.2,-1.21,4,7,1.59,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-1,0,1,0.82,0.82
398626,163271,0.83,-68.5,-70.5,-0.95,4,7,1.86,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.82,0.82
398629,163272,0.81,-62.2,-64.3,-1.15,4,7,1.22,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.82,0.82
398631,163273,0.81,-63.9,-65.7,-1.25,4,7,1.48,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.81,0.82
398633,163274,0.79,-68.5,-70.5,-1.28,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.81,0.82
398635,163275,0.83,-68.0,-70.2,-1.22,4,7,1.97,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.81,0.82
398638,163276,0.77,-61.9,-64.1,-1.24,4,6,2.56,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.81,0.82
398640,163277,0.83,-68.1,-70.0,-1.18,4,7,1.59,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.81,0.82
398642,163278,0.79,-63.9,-66.0,-1.16,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.79,0.82
398645,163279,0.89,-63.9,-66.2,-1.15,4,7,1.95,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-3,-1,1,0.83,0.82
398647,163280,0.83,-61.9,-63.6,-1.30,4,7,1.36,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398649,163281,0.79,-68.5,-70.5,-1.19,4,7,1.77,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398651,163282,0.85,-64.0,-66.0,-1.06,4,7,1.97,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398654,163283,0.83,-64.0,-66.0,-1.27,4,7,1.28,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398656,163284,0.80,-63.7,-65.8,-1.31,4,7,1.81,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398658,163285,0.90,-63.9,-66.2,-1.07,4,7,1.95,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398660,163286,0.81,-64.5,-66.3,-1.09,4,7,1.45,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.83,0.82
398663,163287,0.82,-61.9,-63.7,-1.25,4,7,1.75,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.82,0.82
398665,163288,0.83,-68.2,-70.3,-1.16,4,7,1.97,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,0,2,2,1,0.82,0.82
398667,163289,0.84,-68.0,-70.0,-1.22,4,7,1.30,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.83,0.82
398669,163290,0.77,-62.2,-64.1,-1.15,4,7,1.92,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.82,0.82
398672,163291,0.87,-68.4,-70.5,-1.00,4,7,1.94,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.83,0.82
398674,163292,0.84,-61.9,-63.9,-1.09,4,7,1.50,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.84,0.82
398676,163293,0.82,-63.9,-65.9,-1.12,4,7,1.81,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.84,0.82
398678,163294,0.84,-68.0,-70.2,-1.24,4,7,2.02,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.84,0.82
398681,163295,0.84,-61.9,-64.1,-1.04,4,7,1.47,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.84,0.82
398683,163296,0.79,-68.5,-70.5,-1.15,4,7,1.84,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.84,0.82
398685,163297,0.83,-63.6,-65.9,-1.22,4,7,2.03,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,0,2,4,1,0.83,0.83
398687,163298,0.83,-63.9,-65.9,-1.04,4,7,1.47,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.83,0.83
398690,163299,0.83,-68.1,-70.0,-1.21,4,7,1.77,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.83,0.83
398692,163300,0.82,-61.9,-64.2,-1.22,4,7,2.19,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.83,0.83
398694,163301,0.78,-61.9,-63.8,-1.31,4,7,1.53,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.83,0.83
398697,163302,0.81,-64.2,-66.0,-1.27,4,7,1.58,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.82,0.83
398699,163303,0.80,-64.7,-66.9,-1.03,4,7,2.08,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.81,0.82
398701,163304,0.80,-68.5,-70.5,-1.19,4,7,1.36,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.80,0.82
398703,163305,0.82,-62.2,-64.0,-1.09,4,7,1.78,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,1,-1,1,1,0.80,0.82
398706,163306,0.88,-67.9,-70.1,-1.13,4,7,1.89,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.81,0.82
398708,163307,0.85,-61.9,-64.2,-1.10,4,6,2.36,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.82,0.82
398710,163308,0.82,-64.0,-65.9,-1.21,4,7,1.69,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.82,0.82
398712,163309,0.90,-61.9,-64.0,-1.10,4,7,1.98,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.85,0.82
398715,163310,0.84,-64.2,-66.3,-1.07,4,7,2.27,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.85,0.82
398717,163311,0.85,-63.9,-65.7,-1.00,4,7,1.59,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.85,0.83
398719,163312,0.82,-63.9,-66.0,-1.15,4,7,1.97,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.84,0.83
398721,163313,0.86,-68.1,-70.1,-1.15,4,7,1.19,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.85,0.83
398724,163314,0.84,-63.9,-65.9,-1.10,4,7,1.70,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,3,1,0.84,0.83
398726,163315,0.79,-64.7,-66.9,-1.10,4,7,2.02,0,0,0,0,0,-4,-6,1034,1,1,35,35,0,0,0,3,1,4,1,0.84,0.83
398728,163316,0.82,-68.5,-70.6,-1.18,4,6,2.44,0,0,0,0,0,-4,-6,1034,1,1,35,35,0,0,0,3,1,4,1,0.82,0.83
398730,163317,0.83,-68.3,-70.1,-1.25,4,7,1.56,0,0,0,0,0,-4,-6,1034,1,1,35,35,0,0,0,3,1,4,1,0.83,0.83
398733,163318,0.83,-68.0,-70.1,-1.25,4,7,1.98,0,0,0,0,0,-4,-6,1034,1,1,35,35,0,0,0,3,1,4,1,0.83,0.83
398748,163319,0.82,-63.9,-65.9,-1.09,4,7,1.80,0,0,0,0,0,-4,-6,1034,1,1,35,35,0,0,0,3,1,4,1,0.82,0.83
398750,163320,0.82,-63.9,-65.8,-1.28,4,7,1.55,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.82,0.83
398752,163321,0.84,-64.0,-65.8,-1.12,4,7,1.77,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.83,0.83
398754,163322,0.85,-63.7,-66.2,-1.16,4,7,1.95,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.83,0.83
398757,163323,0.84,-63.7,-65.7,-1.22,4,7,1.41,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.83
398759,163324,0.79,-63.9,-65.8,-1.34,4,7,1.91,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.83
398761,163325,0.85,-64.0,-65.9,-1.18,4,7,1.98,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.83
398764,163326,0.81,-63.7,-65.6,-1.34,4,7,1.42,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.83
398766,163327,0.78,-68.0,-70.0,-1.16,4,7,1.81,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.81,0.83
398768,163328,0.84,-68.1,-70.5,-1.03,4,7,2.05,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.81,0.83
398770,163329,0.89,-63.9,-65.9,-1.06,4,7,1.17,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.84,0.83
398773,163330,0.81,-68.6,-70.5,-1.06,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.81,0.83
398775,163331,0.83,-63.7,-66.0,-1.25,4,7,2.05,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.83,0.83
398777,163332,0.87,-64.0,-66.2,-1.10,4,7,1.22,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.84,0.83
398779,163333,0.75,-62.2,-64.4,-1.21,4,7,2.00,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.83,0.83
398782,163334,0.83,-63.7,-65.9,-1.24,4,7,1.94,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.83,0.83
398784,163335,0.85,-68.1,-70.1,-1.18,4,7,1.20,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,3,1,1,0.83,0.83
398786,163336,0.80,-64.3,-66.3,-1.19,4,7,1.86,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.83,0.83
398788,163337,0.80,-63.6,-65.9,-1.27,4,7,2.03,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.80,0.83
398791,163338,0.83,-61.9,-63.8,-1.12,4,7,1.39,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.83,0.83
398793,163339,0.83,-63.7,-65.7,-1.21,4,7,1.55,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.83,0.83
398795,163340,0.81,-61.9,-63.9,-1.30,4,7,1.88,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.81,0.83
398797,163341,0.85,-61.9,-63.9,-1.15,4,7,2.25,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.83,0.83
398800,163342,0.81,-61.9,-63.8,-1.22,4,7,1.63,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.83,0.83
398802,163343,0.82,-63.9,-65.8,-1.13,4,7,1.86,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.82,0.83
398804,163344,0.84,-68.5,-70.7,-1.07,4,7,2.22,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,-1,3,1,0.82,0.83
398807,163345,0.77,-62.2,-64.1,-1.30,4,7,1.75,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.82,0.82
398809,163346,0.86,-64.7,-66.4,-1.18,4,7,1.84,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.82,0.82
398811,163347,0.87,-68.6,-70.8,-1.03,4,7,1.09,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.84,0.83
398813,163348,0.81,-62.2,-64.2,-1.25,4,7,1.59,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.84,0.83
398816,163349,0.83,-68.4,-70.4,-1.19,4,7,1.75,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.83,0.83
398818,163350,0.85,-63.7,-66.2,-1.15,4,7,2.08,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.85,0.83
398820,163351,0.82,-63.9,-66.0,-1.12,4,7,1.42,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.83,0.83
398822,163352,0.80,-63.9,-65.9,-1.18,4,7,1.75,0,0,0,0,0,-4,-4,1033,1,1,35,35,0,0,0,4,-1,1,1,0.82,0.83
398825,163353,0.83,-63.9,-66.0,-1.22,4,7,1.86,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398827,163354,0.83,-68.3,-70.5,-1.21,4,7,2.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398829,163355,0.80,-68.1,-69.9,-1.13,4,7,1.75,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.82,0.83
398832,163356,0.84,-68.2,-70.2,-1.09,4,7,1.92,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398834,163357,0.87,-63.9,-65.7,-1.24,4,7,1.19,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398836,163358,0.83,-68.4,-70.3,-1.13,4,7,1.66,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398838,163359,0.81,-68.5,-70.7,-1.15,4,7,1.00,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398841,163360,0.81,-63.9,-66.0,-1.28,4,7,1.27,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.83,0.83
398843,163361,0.82,-64.0,-65.9,-1.18,4,7,1.66,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,2,2,1,0.82,0.83
398845,163362,0.82,-63.7,-65.9,-1.18,4,7,2.05,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.82,0.83
398847,163363,0.88,-63.9,-66.0,-1.09,4,7,1.30,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.82,0.83
398850,163364,0.79,-68.6,-70.6,-1.13,4,7,1.80,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.82,0.83
398852,163365,0.85,-64.0,-66.0,-1.15,4,7,1.86,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.82,0.83
398854,163366,0.83,-63.9,-66.0,-1.22,4,7,1.28,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.83,0.83
398856,163367,0.78,-63.6,-65.6,-1.34,4,7,1.83,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.83,0.83
398859,163368,0.88,-68.2,-70.4,-1.03,4,7,1.92,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.83,0.83
398861,163369,0.83,-68.6,-70.4,-1.10,4,7,1.39,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.83,0.83
398863,163370,0.79,-68.4,-70.4,-1.30,4,7,1.69,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,5,2,5,1,0.83,0.83
398865,163371,0.84,-68.1,-70.4,-1.22,4,7,1.91,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398868,163372,0.83,-68.1,-70.1,-1.16,4,7,1.31,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398870,163373,0.80,-63.9,-66.0,-1.22,4,7,1.64,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398872,163374,0.90,-64.7,-66.8,-1.10,4,7,1.97,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398874,163375,0.82,-61.9,-64.2,-1.22,4,7,1.33,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398877,163376,0.80,-64.3,-66.2,-1.12,4,7,1.69,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.82,0.83
398879,163377,0.83,-63.7,-65.9,-1.18,4,7,1.83,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.82,0.83
398881,163378,0.85,-64.0,-66.0,-1.22,4,7,1.94,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398884,163379,0.84,-68.1,-70.0,-1.16,4,7,1.28,0,0,0,0,0,-6,-4,1033,1,1,35,35,0,0,0,1,-1,-1,1,0.83,0.83
398886,163380,0.84,-63.9,-65.9,-1.09,4,7,1.58,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,0,-1,1,0.84,0.83
398888,163381,0.81,-68.3,-70.4,-1.09,4,7,1.94,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,0,-1,1,0.84,0.83
398890,163382,0.87,-63.9,-66.0,-1.16,4,7,1.08,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,0,-1,1,0.84,0.83
398906,163383,0.82,-63.7,-65.9,-1.06,4,7,1.84,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,0,-1,1,0.84,0.83
398908,163384,0.81,-64.2,-66.2,-1.09,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.82,0.83
398910,163385,0.85,-68.5,-70.9,-1.09,4,7,2.08,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.82,0.83
398912,163386,0.80,-64.0,-66.2,-1.16,4,7,1.39,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.82,0.83
398915,163387,0.81,-64.0,-66.2,-1.21,4,7,1.70,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.81,0.83
398917,163388,0.87,-64.0,-66.2,-1.07,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.81,0.83
398919,163389,0.86,-63.9,-66.0,-1.19,4,7,1.16,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.85,0.83
398921,163390,0.82,-63.9,-65.9,-1.22,4,7,1.61,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.82,0.83
398924,163391,0.81,-63.9,-66.2,-1.21,4,7,1.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-2,4,1,0.82,0.83
398926,163392,0.83,-63.9,-66.0,-1.21,4,7,1.16,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.83
398928,163393,0.82,-68.1,-70.1,-1.22,4,7,1.53,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.83
398930,163394,0.82,-64.0,-66.2,-1.39,4,7,1.88,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.83
398933,163395,0.82,-68.5,-70.7,-1.09,4,7,2.14,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.83
398935,163396,0.83,-68.2,-70.1,-1.19,4,7,1.44,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.82
398937,163397,0.80,-63.7,-65.8,-1.22,4,7,2.00,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.82
398939,163398,0.84,-68.5,-70.6,-1.16,4,7,1.16,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.82
398942,163399,0.79,-64.0,-66.2,-1.21,4,7,1.64,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.82,0.82
398944,163400,0.79,-61.9,-64.5,-1.10,4,7,2.06,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.80,0.82
398946,163401,0.86,-63.7,-66.0,-1.16,4,7,1.08,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.80,0.82
398949,163402,0.88,-63.7,-65.9,-1.10,4,7,1.30,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.84,0.82
398951,163403,0.85,-63.7,-65.8,-1.07,4,7,1.88,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.82
398953,163404,0.85,-61.9,-64.2,-1.07,4,7,2.14,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.83
398955,163405,0.83,-68.0,-70.0,-1.18,4,7,1.31,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.83
398958,163406,0.81,-68.1,-70.1,-1.24,4,7,1.77,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.83
398960,163407,0.86,-63.9,-66.3,-0.97,4,7,2.03,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.83
398962,163408,0.85,-63.9,-66.0,-1.09,4,7,1.38,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,-1,2,1,1,0.85,0.83
398964,163409,0.83,-68.2,-70.2,-1.10,4,7,1.73,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398967,163410,0.83,-63.9,-66.0,-1.21,4,7,1.95,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398969,163411,0.83,-63.9,-66.0,-1.16,4,7,1.20,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398971,163412,0.83,-68.2,-70.1,-1.19,4,7,1.48,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398973,163413,0.83,-63.9,-66.0,-1.21,4,7,1.81,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398976,163414,0.83,-64.0,-66.3,-1.12,4,7,2.16,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398978,163415,0.81,-68.5,-70.3,-1.15,4,7,1.53,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398980,163416,0.83,-64.7,-66.6,-1.12,4,7,1.89,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398983,163417,0.83,-68.5,-70.6,-1.22,4,7,1.16,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,5,0,-1,1,0.83,0.83
398985,163418,0.82,-64.2,-66.0,-1.09,4,7,1.63,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.83,0.83
398987,163419,0.84,-64.0,-66.0,-1.13,4,7,1.83,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.83,0.83
398989,163420,0.84,-68.4,-70.6,-1.03,4,7,1.06,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.83,0.83
398992,163421,0.84,-68.2,-70.2,-1.18,4,7,1.33,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
398994,163422,0.80,-68.1,-69.9,-1.36,4,7,1.84,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
398996,163423,0.88,-68.2,-70.5,-1.12,4,7,1.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
398998,163424,0.80,-63.9,-65.9,-1.21,4,7,1.55,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
399001,163425,0.81,-68.5,-70.5,-1.09,4,7,1.88,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.81,0.83
399003,163426,0.84,-61.9,-64.4,-1.10,4,7,2.23,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,1,2,1,0.81,0.83
399005,163427,0.81,-68.0,-69.9,-1.24,4,7,1.53,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.81,0.83
399007,163428,0.87,-68.4,-70.5,-1.10,4,7,1.80,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.81,0.83
399010,163429,0.90,-68.3,-70.5,-1.10,4,7,0.97,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.84,0.83
399012,163430,0.88,-68.0,-70.1,-1.07,4,7,1.28,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.87,0.83
399014,163431,0.81,-68.1,-70.1,-1.12,4,7,1.77,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.87,0.83
399016,163432,0.84,-62.2,-64.7,-1.00,4,7,2.08,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.87,0.83
399019,163433,0.86,-64.0,-66.0,-1.19,4,7,1.13,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.86,0.84
399021,163434,0.79,-68.6,-70.6,-1.16,4,7,1.77,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,5,1,0.84,0.84
399023,163435,0.84,-68.3,-70.4,-1.16,4,7,1.95,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,-1,1,0.84,0.84
399026,163436,0.86,-63.9,-65.8,-1.21,4,7,1.20,0,0,0,0,0,-6,-6,1035,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
